"studentID","firstName","lastName","email","section","courses","regularity"
"38-62257","Kurt","Davidson","kurt.davidson@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"36-57170","Rose","Gilbert","rose.gilbert@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"77-34113","Erin","Hawkins","erin.hawkins@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"52-62758","Ellen","George","ellen.george@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"84-06301","Alexa","Cox","alexa.cox@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-18746","Tracey","Nelson","tracey.nelson@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"24-87634","Tara","Smith","tara.smith@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"21-10252","Evelyn","Jimenez","evelyn.jimenez@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"54-65187","Lillian","Payne","lillian.payne@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"18-00880","Marion","Parker","marion.parker@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"20-22518","Lester","Edwards","lester.edwards@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-22503","Joanne","Torres","joanne.torres@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"20-72054","Carmen","Morrison","carmen.morrison@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"47-53433","Theresa","Turner","theresa.turner@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"84-62116","Billie","Frazier","billie.frazier@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"75-57301","Kathy","Hicks","kathy.hicks@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"84-63113","Pauline","Dunn","pauline.dunn@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"72-16042","Terra","Thomas","terra.thomas@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"73-40850","Leona","Snyder","leona.snyder@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"86-61024","Christy","Bryant","christy.bryant@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"68-52450","Shawn","Green","shawn.green@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"00-75230","Joanne","Arnold","joanne.arnold@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"86-03381","Brayden","Collins","brayden.collins@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"45-26778","Felicia","Sutton","felicia.sutton@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"22-14837","Eleanor","Rose","eleanor.rose@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"04-41867","Darren","Sims","darren.sims@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"67-43717","Savannah","Curtis","savannah.curtis@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"72-12327","Eva","Peck","eva.peck@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"18-08765","Clifton","Morrison","clifton.morrison@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"65-88228","Erin","Lewis","erin.lewis@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"07-01325","Soham","Evans","soham.evans@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"60-02158","Kristina","Jackson","kristina.jackson@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"77-04831","Billy","Fox","billy.fox@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"13-68821","Gabriel","Bryant","gabriel.bryant@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"36-02613","Kristin","Perez","kristin.perez@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"31-67200","Jon","May","jon.may@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"06-18603","Lauren","Jordan","lauren.jordan@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-58430","Theodore","Little","theodore.little@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"48-82081","Denise","Hart","denise.hart@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"12-40617","Milton","Harper","milton.harper@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"81-06326","Priscilla","Jacobs","priscilla.jacobs@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"64-04773","Ramona","Obrien","ramona.obrien@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"55-86680","Denise","Owens","denise.owens@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"43-45623","Doris","Simmmons","doris.simmmons@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"86-80662","Theresa","Hughes","theresa.hughes@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"56-13174","Jack","Banks","jack.banks@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"17-30673","Crystal","Bates","crystal.bates@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"12-56271","Roland","Clark","roland.clark@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"45-82720","Zachary","Phillips","zachary.phillips@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"48-22282","Ray","Wood","ray.wood@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"12-57827","Nelson","Webb","nelson.webb@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"50-82603","Sally","Russell","sally.russell@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"65-17475","Leon","Scott","leon.scott@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"86-40217","Yolanda","Martinez","yolanda.martinez@example.com","2h","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"55-63321","Lydia","Terry","lydia.terry@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"10-16811","Amanda","Tucker","amanda.tucker@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"85-16460","Claire","Harper","claire.harper@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"42-26041","Antonio","Long","antonio.long@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"37-44213","Robin","Fox","robin.fox@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"44-53848","Kathy","Carter","kathy.carter@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"30-86865","Edna","Lawrence","edna.lawrence@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"78-17222","Stella","Bailey","stella.bailey@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"83-48111","Edna","Gonzalez","edna.gonzalez@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"70-22312","Bessie","Garcia","bessie.garcia@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"28-57888","Jesus","Rose","jesus.rose@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"36-07043","Katrina","Lawson","katrina.lawson@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"60-10018","Alexa","Lambert","alexa.lambert@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"72-57506","Ethel","Wade","ethel.wade@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"13-83754","Janet","Henry","janet.henry@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"81-87833","Albert","Bowman","albert.bowman@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"55-38721","Terrence","Perez","terrence.perez@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"35-31815","Anna","Riley","anna.riley@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"66-23425","Billy","Jimenez","billy.jimenez@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"23-27318","Leon","Patterson","leon.patterson@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"33-32206","Marion","Welch","marion.welch@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"87-10560","Russell","Gregory","russell.gregory@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"21-23517","Tim","Rivera","tim.rivera@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"58-15288","Marie","Mills","marie.mills@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"45-66552","Misty","Obrien","misty.obrien@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"06-84211","Russell","Vasquez","russell.vasquez@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"62-28474","Milton","Wells","milton.wells@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"45-10057","Ron","Barnes","ron.barnes@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"72-87764","Jayden","Horton","jayden.horton@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"88-05086","Ricardo","Nichols","ricardo.nichols@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"04-04566","Isabella","Green","isabella.green@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"47-00460","Debbie","Richardson","debbie.richardson@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"56-04854","Mathew","Hale","mathew.hale@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"28-43304","Dwayne","Barnett","dwayne.barnett@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"22-12414","Paul","Henry","paul.henry@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"74-11015","Peter","Rose","peter.rose@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"08-68373","Vivan","Dunn","vivan.dunn@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"74-80317","Misty","Peters","misty.peters@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"75-32178","Samuel","Cook","samuel.cook@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"18-50466","June","Garza","june.garza@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"61-11342","Julie","Ellis","julie.ellis@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"70-75154","Joanne","James","joanne.james@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"41-02342","Marilyn","Kuhn","marilyn.kuhn@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"64-48465","Katrina","Williamson","katrina.williamson@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"85-24453","Louis","Garza","louis.garza@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"75-54885","Charlotte","Washington","charlotte.washington@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"33-88474","Priscilla","Wagner","priscilla.wagner@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"07-17445","Carrie","Morales","carrie.morales@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"52-27201","Gene","Davis","gene.davis@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"76-34742","Marjorie","Hughes","marjorie.hughes@example.com","3a","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"87-88618","Misty","Davidson","misty.davidson@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"01-47514","Lena","Harris","lena.harris@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"16-87567","Terri","Sanchez","terri.sanchez@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"23-54081","Seth","Perkins","seth.perkins@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"43-18117","Andrea","Stephens","andrea.stephens@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"37-45538","Dave","Dean","dave.dean@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"68-71308","Melanie","Campbell","melanie.campbell@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"67-18455","Benjamin","Turner","benjamin.turner@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"76-06071","Courtney","Ross","courtney.ross@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"15-20845","Landon","Smith","landon.smith@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"24-51778","Marvin","Lambert","marvin.lambert@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"68-42117","John","Hamilton","john.hamilton@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"58-57271","Alex","Baker","alex.baker@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"03-88128","Harper","Cox","harper.cox@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"75-04033","Deanna","Hudson","deanna.hudson@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"70-10050","Jane","Austin","jane.austin@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"54-77467","Jennie","Byrd","jennie.byrd@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"48-71287","Andrew","Coleman","andrew.coleman@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"45-58553","Reginald","Wright","reginald.wright@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"10-70144","Mae","Harris","mae.harris@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"80-85238","Calvin","Jones","calvin.jones@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"18-58817","Jeanne","Davidson","jeanne.davidson@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"67-15135","Steve","Hoffman","steve.hoffman@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"58-41768","Elmer","Mills","elmer.mills@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"51-60234","Lois","Thomas","lois.thomas@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"70-00385","Bobby","Patterson","bobby.patterson@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"65-27336","Jamie","Alexander","jamie.alexander@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"18-72340","Miriam","Meyer","miriam.meyer@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"14-43881","Samantha","Bishop","samantha.bishop@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"15-12646","Hugh","Gonzales","hugh.gonzales@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"85-70270","Travis","Murray","travis.murray@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"13-54025","Jessie","Kim","jessie.kim@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"64-31320","Dana","Garza","dana.garza@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"65-06257","Lucas","Mills","lucas.mills@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"12-11528","Dwight","Matthews","dwight.matthews@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"35-50066","Stephanie","Reynolds","stephanie.reynolds@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"05-80225","Derek","Kelly","derek.kelly@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"82-24456","Delores","Welch","delores.welch@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"74-82783","Sarah","King","sarah.king@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"44-55560","Bernard","Newman","bernard.newman@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"78-38368","Jordan","Wade","jordan.wade@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"34-81772","Joshua","Gomez","joshua.gomez@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"18-00540","Ashley","Johnson","ashley.johnson@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"02-51632","Amanda","Tucker","amanda.tucker@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"07-57125","Don","Perkins","don.perkins@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"31-10451","Don","Perkins","don.perkins@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"15-66112","Brandy","Powell","brandy.powell@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"05-48083","Bryan","Stevens","bryan.stevens@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
